Flyplass,ICAO,IATA,airline,flight_id,dom_int,schedule_time,arr_dep,airport,via_airport,gate,code,time,uniqueID,delayed,check_in,delayed_minutes
"Stavanger lufthavn, Sola",ENZV,SVG,DY,DY547,D,2020-01-27T17:30:00Z,D,OSL,NA,19,D,2020-01-27T17:25:00Z,9080754,1,NA,-5
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF717,D,2020-01-26T17:45:00Z,D,BNN,NA,26,D,2020-01-26T17:50:00Z,9079023,1,NA,5
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK385,D,2020-01-26T19:10:00Z,D,OSL,NA,32,D,2020-01-26T19:51:00Z,8977855,1,NA,41
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF798,D,2020-01-26T19:10:00Z,D,RVK,OSY,28,D,2020-01-26T19:09:00Z,9079091,1,NA,-1
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY175,D,2020-01-26T19:15:00Z,D,BGO,NA,36,D,2020-01-26T19:10:00Z,9077945,1,NA,-5
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY779,D,2020-01-26T19:45:00Z,D,OSL,NA,35,D,2020-01-26T20:26:00Z,9078236,1,NA,41
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF489,D,2020-01-26T19:45:00Z,D,TRF,NA,29,D,2020-01-26T19:46:00Z,9078927,1,NA,1
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF719,D,2020-01-26T20:00:00Z,D,BNN,NA,27,D,2020-01-26T19:52:00Z,9079027,1,NA,-8
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK335,D,2020-01-27T04:00:00Z,D,OSL,NA,30,D,2020-01-27T03:54:00Z,9081168,1,NA,-6
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK4481,D,2020-01-27T04:00:00Z,D,SVG,NA,33,D,2020-01-27T03:55:00Z,9081362,1,NA,-5
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK2885,S,2020-01-27T04:00:00Z,D,CPH,NA,42,D,2020-01-27T03:57:00Z,9081140,1,NA,-3
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK4137,D,2020-01-27T04:10:00Z,D,SVG,BGO,28,D,2020-01-27T04:10:00Z,9081270,1,NA,0
"Trondheim lufthavn, Værnes",ENVA,TRD,KL,KL1172,S,2020-01-27T04:15:00Z,D,AMS,NA,46,D,2020-01-27T04:08:00Z,9080909,1,NA,-7
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK2472,S,2020-01-27T04:30:00Z,D,ARN,NA,43,D,2020-01-27T04:22:00Z,9081088,1,NA,-8
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY741,D,2020-01-27T04:30:00Z,D,OSL,NA,36,D,2020-01-27T04:17:00Z,9080813,1,NA,-13
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK339,D,2020-01-27T04:30:00Z,D,OSL,NA,34,D,2020-01-27T04:22:00Z,9109482,1,NA,-8
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK4552,D,2020-01-27T04:45:00Z,D,TOS,BOO,32,D,2020-01-27T04:42:00Z,9081392,1,NA,-3
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK341,D,2020-01-27T05:05:00Z,D,OSL,NA,31,D,2020-01-27T04:58:00Z,8977861,1,NA,-7
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY745,D,2020-01-27T05:25:00Z,D,OSL,NA,35,D,2020-01-27T05:17:00Z,9080819,1,NA,-8
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK343,D,2020-01-27T05:45:00Z,D,OSL,NA,32,D,2020-01-27T05:42:00Z,9007005,1,NA,-3
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY747,D,2020-01-27T06:00:00Z,D,OSL,NA,37,D,2020-01-27T05:58:00Z,9080821,1,NA,-2
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF769,D,2020-01-27T06:10:00Z,D,BOO,MQN,25,D,2020-01-27T06:18:00Z,9082012,1,NA,8
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF747,D,2020-01-27T06:15:00Z,D,BOO,MJF,26,D,2020-01-27T06:17:00Z,9081988,1,NA,2
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF707,D,2020-01-27T06:15:00Z,D,BOO,BNN,28,D,2020-01-27T06:21:00Z,9081942,1,NA,6
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF727,D,2020-01-27T06:15:00Z,D,BOO,SSJ,27,D,2020-01-27T06:23:00Z,9081968,1,NA,8
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF481,D,2020-01-27T06:20:00Z,D,TRF,NA,29,D,2020-01-27T06:15:00Z,9081826,1,NA,-5
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF601,D,2020-01-27T06:20:00Z,D,KRS,NA,30,D,2020-01-27T06:19:00Z,9081914,1,NA,-1
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY165,D,2020-01-27T06:25:00Z,D,BGO,NA,36,D,2020-01-27T06:14:00Z,9080562,1,NA,-11
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK345,D,2020-01-27T06:25:00Z,D,OSL,NA,34,D,2020-01-27T06:29:00Z,9081178,1,NA,4
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK4143,D,2020-01-27T06:30:00Z,D,SVG,BGO,31,D,2020-01-27T06:32:00Z,9081280,1,NA,2
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY749,D,2020-01-27T06:30:00Z,D,OSL,NA,35,D,2020-01-27T06:23:00Z,9080823,1,NA,-7
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF782,D,2020-01-27T06:35:00Z,D,TRD,"RVK,OSY",25,D,2020-01-27T06:37:00Z,9082038,1,NA,2
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY751,D,2020-01-27T07:20:00Z,D,OSL,NA,35,D,2020-01-27T07:15:00Z,9080825,1,NA,-5
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK347,D,2020-01-27T07:30:00Z,D,OSL,NA,32,D,2020-01-27T07:32:00Z,9081180,1,NA,2
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK4147,D,2020-01-27T08:00:00Z,D,AES,NA,31,D,2020-01-27T07:47:00Z,9081290,1,NA,-13
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK351,D,2020-01-27T08:25:00Z,D,OSL,NA,30,D,2020-01-27T08:24:00Z,9052654,1,NA,-1
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK2889,S,2020-01-27T08:35:00Z,D,CPH,NA,42,D,2020-01-27T08:34:00Z,9081141,1,NA,-1
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY1078,S,2020-01-27T08:35:00Z,D,RIX,NA,49,D,2020-01-27T08:28:00Z,9080506,1,NA,-7
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF729,D,2020-01-27T09:40:00Z,D,TRD,"SSJ,RVK",28,D,2020-01-27T09:36:00Z,9081972,1,NA,-4
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY757,D,2020-01-27T10:00:00Z,D,OSL,NA,35,D,2020-01-27T09:44:00Z,9080833,1,NA,-16
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK4159,D,2020-01-27T10:10:00Z,D,SVG,BGO,32,D,2020-01-27T10:00:00Z,9081300,1,NA,-10
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK355,D,2020-01-27T10:20:00Z,D,OSL,NA,30,D,2020-01-27T10:17:00Z,9081182,1,NA,-3
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF711,D,2020-01-27T10:20:00Z,D,BNN,NA,27,D,2020-01-27T10:37:00Z,9081950,1,NA,17
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK359,D,2020-01-27T12:05:00Z,D,OSL,NA,30,D,2020-01-27T12:02:00Z,9081186,1,NA,-3
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF773,D,2020-01-27T12:40:00Z,D,BOO,MQN,25,D,2020-01-27T12:39:00Z,9082020,1,NA,-1
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF555,D,2020-01-27T12:45:00Z,D,TRD,"AES,KSU",27,D,2020-01-27T12:43:00Z,9081868,1,NA,-2
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK361,D,2020-01-27T12:50:00Z,D,OSL,NA,32,D,2020-01-27T12:41:00Z,9081188,1,NA,-9
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY761,D,2020-01-27T13:00:00Z,D,OSL,NA,35,D,2020-01-27T12:54:00Z,9080837,1,NA,-6
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF751,D,2020-01-27T13:00:00Z,D,MJF,NA,26,D,2020-01-27T12:56:00Z,9081996,1,NA,-4
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF713,D,2020-01-27T13:25:00Z,D,BOO,BNN,28,D,2020-01-27T13:19:00Z,9081954,1,NA,-6
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF485,D,2020-01-27T13:55:00Z,D,TRF,NA,29,D,2020-01-27T13:43:00Z,9081832,1,NA,-12
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK371,D,2020-01-27T14:00:00Z,D,OSL,NA,32,D,2020-01-27T14:19:00Z,9007027,1,NA,19
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY171,D,2020-01-27T14:15:00Z,D,BGO,NA,35,D,2020-01-27T14:04:00Z,9080566,1,NA,-11
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY763,D,2020-01-27T14:20:00Z,D,OSL,NA,36,D,2020-01-27T14:12:00Z,9080841,1,NA,-8
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK4175,D,2020-01-27T14:25:00Z,D,SVG,BGO,34,D,2020-01-27T14:41:00Z,9081320,1,NA,16
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK375,D,2020-01-27T15:00:00Z,D,OSL,NA,32,D,2020-01-27T14:59:00Z,9081200,1,NA,-1
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK4572,D,2020-01-27T15:05:00Z,D,TOS,BOO,33,D,2020-01-27T15:12:00Z,9081404,1,NA,7
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF784,D,2020-01-27T15:10:00Z,D,OSY,NA,26,D,2020-01-27T15:20:00Z,9082044,1,NA,10
"Trondheim lufthavn, Værnes",ENVA,TRD,KL,KL1176,S,2020-01-27T15:10:00Z,D,AMS,NA,46,D,2020-01-27T15:04:00Z,9080911,1,NA,-6
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF605,D,2020-01-27T15:10:00Z,D,KRS,NA,28,D,2020-01-27T15:17:00Z,9081918,1,NA,7
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF796,D,2020-01-27T15:35:00Z,D,RVK,NA,27,D,2020-01-27T15:34:00Z,9082052,1,NA,-1
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK4485,D,2020-01-27T15:35:00Z,D,SVG,NA,31,D,2020-01-27T15:29:00Z,9081364,1,NA,-6
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY769,D,2020-01-27T15:40:00Z,D,OSL,NA,35,D,2020-01-27T15:44:00Z,9080847,1,NA,4
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF666,D,2020-01-27T15:40:00Z,D,EVE,NA,29,D,2020-01-27T15:35:00Z,9081936,1,NA,-5
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK373,D,2020-01-27T15:45:00Z,D,OSL,NA,30,D,2020-01-27T15:43:00Z,9111333,1,NA,-2
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK377,D,2020-01-27T16:20:00Z,D,OSL,NA,32,D,2020-01-27T16:21:00Z,9081202,1,NA,1
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY771,D,2020-01-27T16:25:00Z,D,OSL,NA,36,D,2020-01-27T16:19:00Z,9080851,1,NA,-6
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF775,D,2020-01-27T16:25:00Z,D,BOO,MQN,25,D,2020-01-27T16:27:00Z,9082028,1,NA,2
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF753,D,2020-01-27T16:45:00Z,D,BOO,MJF,26,D,2020-01-27T16:45:00Z,9082000,1,NA,0
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK2474,S,2020-01-27T16:50:00Z,D,ARN,NA,43,D,2020-01-27T16:45:00Z,9081090,1,NA,-5
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY773,D,2020-01-27T17:00:00Z,D,OSL,NA,35,D,2020-01-27T16:52:00Z,9080853,1,NA,-8
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK4576,D,2020-01-27T17:05:00Z,D,TOS,BOO,33,D,2020-01-27T17:13:00Z,9081408,1,NA,8
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK4193,D,2020-01-27T17:05:00Z,D,AES,NA,31,D,2020-01-27T17:36:00Z,9079789,1,NA,31
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY150,D,2020-01-27T17:15:00Z,D,TOS,NA,37,D,2020-01-27T17:03:00Z,9080548,1,NA,-12
"Trondheim lufthavn, Værnes",ENVA,TRD,SK,SK379,D,2020-01-27T17:30:00Z,D,OSL,NA,30,D,2020-01-27T17:32:00Z,9007031,1,NA,2
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF487,D,2020-01-27T17:30:00Z,D,TRF,NA,29,D,2020-01-27T17:27:00Z,9081836,1,NA,-3
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF717,D,2020-01-27T17:45:00Z,D,BNN,NA,28,D,2020-01-27T17:52:00Z,9081962,1,NA,7
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF618,D,2020-01-27T17:50:00Z,D,TOS,BOO,D29,D,2020-01-27T17:56:00Z,9081924,1,NA,6
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF156,D,2020-01-27T18:10:00Z,D,OSL,SOG,D31,D,2020-01-27T18:01:00Z,9081688,1,NA,-9
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF518,D,2020-01-27T18:55:00Z,D,MOL,NA,B14,D,2020-01-27T18:55:00Z,9081854,1,NA,0
Oslo lufthavn,ENGM,OSL,SK,SK223,D,2020-01-27T17:45:00Z,D,KRS,NA,B3,D,2020-01-27T17:48:00Z,9081072,1,6 8,3
Oslo lufthavn,ENGM,OSL,SK,SK320,D,2020-01-27T17:55:00Z,D,HAU,NA,B2,D,2020-01-27T17:55:00Z,9081162,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK1927,S,2020-01-27T17:55:00Z,D,AAR,NA,E11,D,2020-01-27T17:54:00Z,9081053,1,6 8,-1
Oslo lufthavn,ENGM,OSL,DY,DY998,S,2020-01-27T18:00:00Z,D,BLL,NA,D4,D,2020-01-27T18:00:00Z,9080877,1,3,0
Oslo lufthavn,ENGM,OSL,SK,SK4528,D,2020-01-27T18:00:00Z,D,MOL,NA,A12,D,2020-01-27T17:55:00Z,9081384,1,6 8,-5
Oslo lufthavn,ENGM,OSL,SK,SK4434,D,2020-01-27T18:05:00Z,D,ALF,TOS,C8,D,2020-01-27T18:04:00Z,9006981,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK463,S,2020-01-27T18:05:00Z,D,CPH,NA,D3,D,2020-01-27T18:02:00Z,9081439,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY368,D,2020-01-27T18:15:00Z,D,EVE,NA,C2,D,2020-01-27T18:06:00Z,9080660,1,3,-9
Oslo lufthavn,ENGM,OSL,SK,SK380,D,2020-01-27T18:15:00Z,D,TRD,NA,C1,D,2020-01-27T18:10:00Z,9081204,1,6 8,-5
Oslo lufthavn,ENGM,OSL,SK,SK815,I,2020-01-27T18:15:00Z,D,LHR,NA,F19,D,2020-01-27T18:11:00Z,9081476,1,6 8,-4
Oslo lufthavn,ENGM,OSL,SK,SK4098,D,2020-01-27T18:25:00Z,D,EVE,NA,A8,D,2020-01-27T18:19:00Z,9081250,1,6 8,-6
Oslo lufthavn,ENGM,OSL,DY,DY770,D,2020-01-27T18:30:00Z,D,TRD,NA,A21,D,2020-01-27T18:21:00Z,9080849,1,3,-9
Oslo lufthavn,ENGM,OSL,WF,WF157,D,2020-01-27T18:30:00Z,D,SDN,SOG,A25,D,2020-01-27T18:24:00Z,9081692,1,6 8,-6
Oslo lufthavn,ENGM,OSL,SK,SK291,D,2020-01-27T18:30:00Z,D,BGO,NA,A4,D,2020-01-27T18:27:00Z,9081142,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY338,D,2020-01-27T18:45:00Z,D,BDU,NA,A10,D,2020-01-27T18:41:00Z,9080630,1,3,-4
Oslo lufthavn,ENGM,OSL,DY,DY548,D,2020-01-27T18:55:00Z,D,SVG,NA,C4,D,2020-01-27T18:49:00Z,9080756,1,3,-6
"Stavanger lufthavn, Sola",ENZV,SVG,SK,SK4196,D,2020-01-27T18:35:00Z,D,TRD,BGO,16A,D,2020-01-27T18:36:00Z,9081330,1,NA,1
"Stavanger lufthavn, Sola",ENZV,SVG,WF,WF548,D,2020-01-27T18:45:00Z,D,BGO,NA,22,D,2020-01-27T18:44:00Z,9081866,1,NA,-1
"Trondheim lufthavn, Værnes",ENVA,TRD,WF,WF739,D,2020-01-27T17:45:00Z,D,BOO,SSJ,27,D,2020-01-27T17:58:00Z,9081982,1,NA,13
"Trondheim lufthavn, Værnes",ENVA,TRD,DY,DY777,D,2020-01-27T18:30:00Z,D,OSL,NA,35,D,2020-01-27T18:29:00Z,9080857,1,NA,-1
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF458,D,2020-01-27T17:45:00Z,D,AES,NA,B19,D,2020-01-27T19:25:00Z,9081816,1,NA,100
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK4196,D,2020-01-27T19:40:00Z,D,TRD,NA,D29,D,2020-01-27T19:41:00Z,9081332,1,NA,1
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF595,D,2020-01-27T19:45:00Z,D,KRS,NA,C35,D,2020-01-27T19:45:00Z,9081910,1,NA,0
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK4189,D,2020-01-27T19:45:00Z,D,SVG,NA,D31,D,2020-01-27T19:47:00Z,9081328,1,NA,2
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF112,D,2020-01-27T19:50:00Z,D,FRO,NA,D32,D,2020-01-27T19:39:00Z,9081636,1,NA,-11
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF429,D,2020-01-27T19:55:00Z,D,TRF,NA,B13,D,2020-01-27T19:53:00Z,9081802,1,NA,-2
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK2861,S,2020-01-28T04:00:00Z,D,CPH,NA,E27,D,2020-01-28T03:55:00Z,9111405,1,NA,-5
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK236,D,2020-01-28T04:05:00Z,D,OSL,NA,B17,D,2020-01-28T03:57:00Z,9083910,1,NA,-8
"Bergen lufthavn, Flesland",ENBR,BGO,KL,KL1184,S,2020-01-28T04:10:00Z,D,AMS,NA,E28,D,2020-01-28T04:08:00Z,9083736,1,NA,-2
"Bergen lufthavn, Flesland",ENBR,BGO,DY,DY601,D,2020-01-28T04:35:00Z,D,OSL,NA,D29,D,2020-01-28T04:26:00Z,9083568,1,NA,-9
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK4142,D,2020-01-28T04:55:00Z,D,TRD,NA,D31,D,2020-01-28T04:52:00Z,9084110,1,NA,-3
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK238,D,2020-01-28T05:00:00Z,D,OSL,NA,B15,D,2020-01-28T04:54:00Z,9083912,1,NA,-6
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK4131,D,2020-01-28T05:00:00Z,D,SVG,NA,B20,D,2020-01-28T04:53:00Z,9084104,1,NA,-7
"Bergen lufthavn, Flesland",ENBR,BGO,DY,DY122,D,2020-01-28T05:00:00Z,D,SVG,NA,B19,D,2020-01-28T04:47:00Z,9083349,1,NA,-13
"Bergen lufthavn, Flesland",ENBR,BGO,DY,DY164,D,2020-01-28T05:00:00Z,D,TRD,NA,B14,D,2020-01-28T04:53:00Z,9083378,1,NA,-7
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK244,D,2020-01-28T05:25:00Z,D,OSL,NA,B16,D,2020-01-28T05:19:00Z,9083914,1,NA,-6
"Bergen lufthavn, Flesland",ENBR,BGO,DY,DY605,D,2020-01-28T05:30:00Z,D,OSL,NA,D32,D,2020-01-28T05:21:00Z,9083574,1,NA,-9
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF102,D,2020-01-28T05:40:00Z,D,FDE,FRO,B14,D,2020-01-28T05:42:00Z,9084393,1,NA,2
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF512,D,2020-01-28T05:40:00Z,D,MOL,NA,C35,D,2020-01-28T05:42:00Z,9084625,1,NA,2
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF562,D,2020-01-28T05:40:00Z,D,KSU,NA,B19,D,2020-01-28T05:42:00Z,9084657,1,NA,2
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK4144,D,2020-01-28T05:40:00Z,D,TRD,AES,B17,D,2020-01-28T05:41:00Z,9084118,1,NA,1
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF405,D,2020-01-28T05:40:00Z,D,TRF,NA,D29,D,2020-01-28T05:55:00Z,9084559,1,NA,15
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF583,D,2020-01-28T05:40:00Z,D,KRS,NA,B15,D,2020-01-28T06:07:00Z,9084675,1,NA,27
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK4137,D,2020-01-28T05:45:00Z,D,SVG,NA,D31,D,2020-01-28T05:46:00Z,9084108,1,NA,1
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF622,D,2020-01-28T05:55:00Z,D,TOS,NA,B13,D,2020-01-28T05:55:00Z,9084709,1,NA,0
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK246,D,2020-01-28T06:00:00Z,D,OSL,NA,B20,D,2020-01-28T05:57:00Z,9083916,1,NA,-3
"Bergen lufthavn, Flesland",ENBR,BGO,DY,DY607,D,2020-01-28T06:00:00Z,D,OSL,NA,B18,D,2020-01-28T05:50:00Z,9083578,1,NA,-10
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK4139,D,2020-01-28T06:20:00Z,D,SVG,NA,B19,D,2020-01-28T06:15:00Z,9079793,1,NA,-5
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF392,I,2020-01-28T06:25:00Z,D,ABZ,NA,F23,D,2020-01-28T06:23:00Z,9084551,1,NA,-2
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK248,D,2020-01-28T06:25:00Z,D,OSL,NA,B17,D,2020-01-28T06:22:00Z,9083922,1,NA,-3
"Bergen lufthavn, Flesland",ENBR,BGO,DY,DY609,D,2020-01-28T06:30:00Z,D,OSL,NA,B16,D,2020-01-28T06:21:00Z,9083582,1,NA,-9
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF144,D,2020-01-28T06:50:00Z,D,HOV,SOG,B15,D,2020-01-28T06:44:00Z,9084449,1,NA,-6
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK4154,D,2020-01-28T07:05:00Z,D,TRD,NA,B18,D,2020-01-28T07:01:00Z,9084132,1,NA,-4
"Bergen lufthavn, Flesland",ENBR,BGO,DY,DY1314,I,2020-01-28T07:15:00Z,D,LGW,NA,F24,D,2020-01-28T06:59:00Z,9083358,1,NA,-16
"Bergen lufthavn, Flesland",ENBR,BGO,DY,DY611,D,2020-01-28T07:20:00Z,D,OSL,NA,B19,D,2020-01-28T07:13:00Z,9083584,1,NA,-7
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK252,D,2020-01-28T07:20:00Z,D,OSL,NA,B16,D,2020-01-28T07:38:00Z,9007035,1,NA,18
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK4143,D,2020-01-28T07:55:00Z,D,SVG,NA,B17,D,2020-01-28T07:51:00Z,9084114,1,NA,-4
"Bergen lufthavn, Flesland",ENBR,BGO,KL,KL1188,S,2020-01-28T08:00:00Z,D,AMS,NA,E28,D,2020-01-28T08:04:00Z,9083740,1,NA,4
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK2865,S,2020-01-28T08:10:00Z,D,CPH,NA,E27,D,2020-01-28T08:06:00Z,9083960,1,NA,-4
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK260,D,2020-01-28T08:35:00Z,D,OSL,NA,B18,D,2020-01-28T08:30:00Z,9079797,1,NA,-5
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF208,S,2020-01-28T08:50:00Z,D,HAM,NA,E25,D,2020-01-28T08:54:00Z,9084525,1,NA,4
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF104,D,2020-01-28T08:50:00Z,D,FRO,NA,B19,D,2020-01-28T08:52:00Z,9084401,1,NA,2
"Bergen lufthavn, Flesland",ENBR,BGO,DY,DY1820,S,2020-01-28T08:50:00Z,D,TFS,NA,E29,D,2020-01-28T08:44:00Z,9083396,1,NA,-6
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF568,D,2020-01-28T08:55:00Z,D,KSU,NA,B20,D,2020-01-28T08:51:00Z,9084661,1,NA,-4
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF543,D,2020-01-28T09:05:00Z,D,SVG,NA,B17,D,2020-01-28T09:05:00Z,9084641,1,NA,0
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF514,D,2020-01-28T09:25:00Z,D,MOL,NA,D32,D,2020-01-28T09:24:00Z,9084629,1,NA,-1
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF411,D,2020-01-28T09:50:00Z,D,TRF,NA,B20,D,2020-01-28T09:48:00Z,9084563,1,NA,-2
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF587,D,2020-01-28T09:55:00Z,D,KRS,NA,B16,D,2020-01-28T09:53:00Z,9084679,1,NA,-2
"Bergen lufthavn, Flesland",ENBR,BGO,DY,DY617,D,2020-01-28T10:00:00Z,D,OSL,NA,B18,D,2020-01-28T09:46:00Z,9083588,1,NA,-14
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK262,D,2020-01-28T10:05:00Z,D,OSL,NA,B17,D,2020-01-28T10:33:00Z,9083930,1,NA,28
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF106,D,2020-01-28T11:25:00Z,D,FRO,NA,B17,D,2020-01-28T11:16:00Z,9084405,1,NA,-9
"Bergen lufthavn, Flesland",ENBR,BGO,SK,SK4159,D,2020-01-28T11:35:00Z,D,SVG,NA,B19,D,2020-01-28T11:34:00Z,9084134,1,NA,-1
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF570,D,2020-01-28T12:10:00Z,D,KSU,NA,B16,D,2020-01-28T12:07:00Z,9084665,1,NA,-3
"Bergen lufthavn, Flesland",ENBR,BGO,KL,KL1186,S,2020-01-28T12:10:00Z,D,AMS,NA,E28,D,2020-01-28T12:47:00Z,9083738,1,NA,37
"Bergen lufthavn, Flesland",ENBR,BGO,WF,WF589,D,2020-01-28T12:30:00Z,D,KRS,NA,B18,D,2020-01-28T12:27:00Z,9084683,1,NA,-3
